,year,month,day,avg_temp,highest_temp,lowest_temp,cloud,rainfall
537,1961,6,21,24,29.9,17.5,4.7,
538,1961,6,22,24.9,29.5,21.9,9,
539,1961,6,23,22.9,26.2,19.4,6.7,2.9
540,1961,6,24,24.1,29.5,19.2,9.7,
541,1961,6,25,25.2,30.4,20.2,6.7,
542,1961,6,26,24.1,29.4,21.2,9,21.9
543,1961,6,27,24.8,30.6,20.3,2.7,0.9
544,1961,6,28,24.4,28.2,20.4,10,0.1
545,1961,6,29,24,29.8,19.8,10,4
546,1961,6,30,24.9,31.2,19.6,5.3,0.3
547,1961,7,1,25.9,32.3,21.4,8.7,4.5
548,1961,7,2,25.2,28,21.4,10,11.2
549,1961,7,3,24.1,26.6,23,9.7,65.2
550,1961,7,4,26,31.1,23.4,8.7,0.9
551,1961,7,5,26.1,31.5,22.8,9,0.8
552,1961,7,6,23.5,25,21.6,10,55.7
553,1961,7,7,23.5,24.6,21.5,10,1
554,1961,7,8,24,25.8,22.8,9.7,4.3
555,1961,7,9,25.1,27.5,23.2,9.7,1.1
556,1961,7,10,24.8,28.3,22.8,6.7,0
557,1961,7,11,25.6,29,22.2,8.7,0.7
558,1961,7,12,24.3,25.6,22.2,10,11.4
559,1961,7,13,25.8,27.4,24.6,10,0
560,1961,7,14,24.5,26.7,22.7,10,59.8
561,1961,7,15,26.1,29.8,23.9,9.3,8.5
562,1961,7,16,26.1,30.6,23.6,5.7,0.1
563,1961,7,17,26.3,31.8,22.4,4,
564,1961,7,18,27.8,33.5,22.8,4,
565,1961,7,19,28.5,33.4,23.8,5,
566,1961,7,20,26.9,31.3,22.4,7.7,
567,1961,7,21,26,29.7,24.2,10,0
568,1961,7,22,26.9,31.5,23.4,10,
569,1961,7,23,27.5,32.7,24.2,9.7,
570,1961,7,24,27.6,32.7,23.8,9.3,2.1
571,1961,7,25,28.4,33,25.6,7,0
572,1961,7,26,28.4,33.3,25.3,9,0.1
573,1961,7,27,27.1,30.5,24.7,9.7,2.7
574,1961,7,28,25.1,27.4,24.1,10,37
575,1961,7,29,27.5,33.5,23.4,5.7,0.7
576,1961,7,30,28.8,33.9,24.4,3.7,
577,1961,7,31,29.8,34.4,24.4,2.3,
578,1961,8,1,30,35.3,25.1,3.3,
579,1961,8,2,29.9,34.2,25.8,7.3,
580,1961,8,3,29.5,35.1,25.6,8.7,0.2
581,1961,8,4,26.7,30,24.6,10,0.7
582,1961,8,5,27.4,33.1,24.3,6.3,0.3
583,1961,8,6,28.2,32.8,25,7,
584,1961,8,7,28.4,33.5,25,8,
585,1961,8,8,26.2,30.3,23.3,7.3,46.3
586,1961,8,9,27.2,31.4,24.4,7,0
587,1961,8,10,27.1,30.3,24.8,8.7,1.2
588,1961,8,11,26.6,30.5,24.3,9.3,36.1
589,1961,8,12,24.8,28,22.7,10,76.1
590,1961,8,13,26.4,30.7,23.1,7,0.2
591,1961,8,14,26.8,32,21.9,9.3,
592,1961,8,15,26.5,29.6,24.7,9.3,13.5
593,1961,8,16,24.2,26.1,22.2,9.7,48.6
594,1961,8,17,26.4,31.2,22.5,7,
595,1961,8,18,28.2,33.4,22.8,3.7,
596,1961,8,19,28.7,33.5,24.3,4,
597,1961,8,20,27,30.3,24.2,10,0.5
598,1961,8,21,27.3,31.3,24.3,6.7,1.7
599,1961,8,22,27,31.3,24.4,8.7,
600,1961,8,23,28.1,31.1,24.9,9.3,0.1
601,1961,8,24,26.7,30,23.6,6.7,23.4
602,1961,8,25,25.7,29.7,22.4,8.3,
603,1961,8,26,26.9,32.2,21.3,6,
604,1961,8,27,26.7,31.3,23.3,6.7,
605,1961,8,28,26,31.4,21,6,
606,1961,8,29,24.2,29.5,21,9.3,28.9
607,1961,8,30,22.8,24.9,20.8,10,60.5
608,1961,8,31,23.1,26.3,22,10,22.3
609,1961,9,1,21.9,22.8,19.6,7.7,103.1
610,1961,9,2,24.1,30,17.7,3.3,
611,1961,9,3,24.1,28.9,20.3,9,41.3
612,1961,9,4,26.6,31.7,23,8.7,10.1
613,1961,9,5,23.4,26.1,19.1,6.3,1.4
614,1961,9,6,22.3,27.8,17.6,0.3,
615,1961,9,7,24.3,30,18.8,0.3,
616,1961,9,8,21.4,24.2,19.5,7.3,38.7
617,1961,9,9,22.4,28,17.2,5.3,
618,1961,9,10,23.4,28.8,18.3,1.7,
619,1961,9,11,22.4,27.9,17.9,2.3,
620,1961,9,12,23.4,29.1,18.4,2.7,
621,1961,9,13,19.4,22.3,17.3,10,52.5
622,1961,9,14,19.4,20.3,18.1,9,7.1
623,1961,9,15,21,27.5,15.2,2,
624,1961,9,16,20,25.5,15.5,3,
625,1961,9,17,17.7,22.3,12.8,1,
626,1961,9,18,17.4,23.4,10.4,2.3,
627,1961,9,19,18,24.2,11.3,10,
628,1961,9,20,19.6,24.7,15.7,9.3,
629,1961,9,21,22.4,27.2,17.9,7.7,0.3
630,1961,9,22,21.9,26.2,18.8,10,13
631,1961,9,23,20.8,25.1,18.2,7.3,11.8
632,1961,9,24,21,26.1,16.6,6,
633,1961,9,25,18.5,19.4,16.8,7.3,4.9
634,1961,9,26,19.6,27.2,13.7,0.3,
635,1961,9,27,22.2,27.9,15.6,1.7,
636,1961,9,28,23.6,29.4,18,1.3,
637,1961,9,29,21.7,26,18,7.3,10.3
638,1961,9,30,19.8,25.2,15.2,4,0.6
639,1961,10,1,18.3,23.9,13.2,3.3,
640,1961,10,2,19,25.1,12.9,2,
641,1961,10,3,20.9,25.8,16.2,5.7,
642,1961,10,4,19.4,22,17.1,10,8.6
643,1961,10,5,18.9,20.7,16.7,10,25.4
644,1961,10,6,18.4,23,8.7,3.3,1.2
645,1961,10,7,15.7,21.9,9.8,0,
646,1961,10,8,15.7,22.2,9.4,0,
647,1961,10,9,17.7,25.2,11.2,0,
648,1961,10,10,16.1,22.6,12.2,3.3,
649,1961,10,11,15.3,21.1,8.8,2.3,
650,1961,10,12,15.4,20.9,11.6,4.3,0
651,1961,10,13,13.6,18.4,8.5,2.7,
652,1961,10,14,13,17.9,7.1,9.3,
653,1961,10,15,17,22.7,12,5,
654,1961,10,16,14.7,16.9,12.2,10,0.5
655,1961,10,17,18.3,23.7,13.7,6.7,
656,1961,10,18,17.8,22.6,14.9,6.7,6.8
657,1961,10,19,17.2,19.5,15.4,10,6.1
658,1961,10,20,16.3,21.2,13.1,4,
659,1961,10,21,14.9,21.6,8.8,0,
660,1961,10,22,15.3,21.5,10.7,5.7,
661,1961,10,23,11.1,16,7.1,2,
662,1961,10,24,12.8,20,6.2,5,
663,1961,10,25,14.9,20.4,9,6.7,
664,1961,10,26,14.8,16.7,12.4,10,0
665,1961,10,27,15.8,21.4,11.5,1,
666,1961,10,28,13.6,19.5,7.9,0.7,
667,1961,10,29,11.7,17.2,7.8,3.3,
668,1961,10,30,10.3,16.7,4.1,2.7,
669,1961,10,31,11.1,17.3,3.3,0,
670,1961,11,1,12.2,20.4,4.2,3.7,
671,1961,11,2,14,16.8,11.3,10,0.1
672,1961,11,3,11.6,16.6,8.9,6.3,1.1
673,1961,11,4,10.3,13.8,7.1,0,
674,1961,11,5,8.3,13.7,1.4,0,
675,1961,11,6,8.9,16.4,1.8,7.3,
676,1961,11,7,12.3,18.9,7.3,7,
677,1961,11,8,10.8,15.3,0.6,6,1
678,1961,11,9,1.7,6.9,-2.6,0.7,0
679,1961,11,10,7.4,14.6,1.7,2,0.4
680,1961,11,11,6.6,12,0.4,2.7,
681,1961,11,12,7.7,12.3,3.6,1.7,
682,1961,11,13,8.3,15.7,0.8,0.3,
683,1961,11,14,9.9,15.1,5,5.7,
684,1961,11,15,11.7,18.3,5.6,6.7,
685,1961,11,16,13.9,16.6,10.7,10,
686,1961,11,17,13.3,14.6,12.3,10,17.9
687,1961,11,18,14,16.9,12.4,10,7.6
688,1961,11,19,12.3,16.5,8.9,6,0
689,1961,11,20,10.6,14.4,7.3,6.7,0
690,1961,11,21,10.7,13.5,8.3,10,16.3
691,1961,11,22,3.2,8.3,-0.6,7.7,0
692,1961,11,23,-0.4,3.4,-3,0,
693,1961,11,24,1.3,6.4,-3.5,3,0.6
694,1961,11,25,8.6,11.9,6.4,5.7,0
695,1961,11,26,8.8,13.8,5.8,5,
696,1961,11,27,8.1,10.6,6.4,10,8.9
697,1961,11,28,10,12.1,7.1,6,3.9
698,1961,11,29,6.3,10.1,2.6,5,
699,1961,11,30,5.4,11,1.8,4.3,
700,1961,12,1,5.1,10.1,0.7,1.7,0.1
701,1961,12,2,4.6,10.6,-0.1,2.3,0.1
702,1961,12,3,5.2,8.6,3,9,9.1
703,1961,12,4,6,11,2.4,2.3,
704,1961,12,5,2.7,4.9,-2.6,6.7,3.6
705,1961,12,6,-1.8,1.6,-4.5,1.7,
706,1961,12,7,-1.2,3.5,-5.7,4.7,0.6
707,1961,12,8,0.8,2.6,-2,3.3,0.3
708,1961,12,9,0.4,5,-3.8,3.3,0
709,1961,12,10,4.9,7.6,3,6.7,2.9
710,1961,12,11,4.5,11.4,-1.1,4.7,0.2
711,1961,12,12,7.5,13,1.2,9,0.3
712,1961,12,13,-6,1.2,-11,0,
713,1961,12,14,-9.1,-5.1,-12.5,0,
714,1961,12,15,-5.9,-1.8,-11.1,8.7,
715,1961,12,16,-0.8,1.7,-3.8,6.7,1.5
716,1961,12,17,4.2,5.6,1.5,10,9.6
717,1961,12,18,4.7,7,3.3,10,
718,1961,12,19,-0.6,4.7,-4.5,1.7,
719,1961,12,20,-2.4,2.5,-5.9,5.3,0.5
720,1961,12,21,-5.2,-2.8,-7.7,0,
721,1961,12,22,-4.6,0.4,-8.8,3.3,0
722,1961,12,23,0.4,5.4,-4,9.7,2.8
723,1961,12,24,-2.1,4.2,-6.8,0,4
724,1961,12,25,-5.2,-0.9,-9.3,0,
725,1961,12,26,-3.8,-0.1,-7.4,0,
726,1961,12,27,-5.5,-1.6,-8.6,0,
727,1961,12,28,-7,-3.2,-10.4,0,
728,1961,12,29,-4.8,1.1,-9.8,0,
729,1961,12,30,-3.7,2,-8.2,0,
730,1961,12,31,-1.5,3.6,-5.4,10,0
731,1962,1,1,-2.6,0.4,-5,9.3,0.1
732,1962,1,2,-5.9,-2.9,-9.2,1.3,
733,1962,1,3,-3.2,2.6,-9.8,3,
734,1962,1,4,-1.3,4.9,-7,6.3,0
735,1962,1,5,-6.7,-3.2,-10.4,3.3,0
736,1962,1,6,-4.2,-0.2,-7.8,1.3,0
737,1962,1,7,-2.3,3.6,-7,6,0
738,1962,1,8,-1.3,4.5,-6.1,3,
739,1962,1,9,2,7.9,-2.3,7.3,
740,1962,1,10,1.9,5.5,-1,6.7,0
741,1962,1,11,1.4,3.5,-0.2,9.3,0
742,1962,1,12,2.1,4.7,0.4,10,0
743,1962,1,13,1,4,-2.9,2,0
744,1962,1,14,-3.4,0.1,-6.3,4.7,
745,1962,1,15,-5,-0.8,-8.4,0,
746,1962,1,16,-5.2,-0.4,-9.8,0.7,
747,1962,1,17,-2.6,2.2,-8.4,6.7,0.4
748,1962,1,18,-1.9,0.4,-6.3,7.7,0.4
749,1962,1,19,-4.8,0.6,-9.2,0.7,
750,1962,1,20,-4.8,0.3,-9.4,0,
751,1962,1,21,-4.4,0.6,-9.1,0,
752,1962,1,22,-5.4,-0.8,-8.8,1.3,
753,1962,1,23,-7.3,-2.4,-11.3,0,
754,1962,1,24,-6.4,-2.2,-9.4,0.3,
755,1962,1,25,-5,-0.4,-8.7,2.7,
756,1962,1,26,-5.5,-1.8,-8.1,0.3,
757,1962,1,27,-7.5,-3,-11.3,0,
758,1962,1,28,-5,0.1,-9,2.3,0
759,1962,1,29,-3.1,1.1,-5.8,6.3,0.3
760,1962,1,30,-4.5,0.7,-9,0,
761,1962,1,31,-5.4,-0.8,-9,0,
762,1962,2,1,-4.9,1.6,-10.8,1.3,
763,1962,2,2,-3.4,3.6,-9.4,0,
764,1962,2,3,-1.5,4.9,-7.4,1.7,
765,1962,2,4,-0.5,6,-5.4,2.7,
766,1962,2,5,0.1,6.4,-4.8,3,
767,1962,2,6,-0.4,5.5,-5,2.3,
768,1962,2,7,0.5,7.9,-5.4,0,
769,1962,2,8,0.9,4.5,-1.4,4,5.3
770,1962,2,9,3.8,9.4,0.5,6.7,
771,1962,2,10,6.4,12.5,3.8,10,11.2
772,1962,2,11,1.2,5.1,-1.2,9,0
773,1962,2,12,-2.3,1.6,-7,7,
774,1962,2,13,-7.1,-3.1,-10.9,3.3,
775,1962,2,14,-3.8,0.5,-6.4,10,3.9
776,1962,2,15,-5.8,-2.6,-8.8,0.3,
777,1962,2,16,-3.6,2.3,-10,3.7,
778,1962,2,17,0.1,3.9,-2.6,9,0
779,1962,2,18,-0.7,2.1,-1.8,7.7,5.3
780,1962,2,19,-2,0.6,-4.4,2.7,
781,1962,2,20,0.5,6.3,-5.8,7.3,0
782,1962,2,21,2,5.6,-0.6,3.3,
783,1962,2,22,4.4,10.6,0,3.3,
784,1962,2,23,1.6,6,-2,3.3,
785,1962,2,24,2.1,6.9,-2.2,6,
786,1962,2,25,-0.6,1.4,-6.2,4,
787,1962,2,26,-3.9,0,-7.2,2.3,0
788,1962,2,27,-2.3,2.4,-7.2,1,
789,1962,2,28,-0.3,5,-3.8,4.3,0
790,1962,3,1,-0.9,5.1,-3.7,6.7,3.3
791,1962,3,2,-1.4,3.3,-5.5,1.3,0.3
792,1962,3,3,1.8,7,-4.2,6,
793,1962,3,4,4.8,8.4,2.2,10,
794,1962,3,5,6.1,11.7,3.2,3.3,
795,1962,3,6,3.3,6.2,0.3,7.3,0.3
796,1962,3,7,0.7,5.4,-3.2,0,
797,1962,3,8,2.3,7.6,-3.4,6,
798,1962,3,9,4.5,10.2,-0.1,6.3,
799,1962,3,10,1.5,5.7,-1.6,0,
800,1962,3,11,2.5,6.5,-3.3,9.7,
801,1962,3,12,7.4,14.2,1.6,2.3,
802,1962,3,13,10.5,18.2,1.9,0,
803,1962,3,14,10.9,18.2,6.4,7,5.1
804,1962,3,15,1,7,-2.2,0.7,
805,1962,3,16,-3.1,-0.8,-5.5,6,
806,1962,3,17,-1.1,4,-6,2,1.1
807,1962,3,18,2.3,6.8,-2,9.3,
808,1962,3,19,8,13,3.1,9.3,
809,1962,3,20,6.9,9.2,4.2,10,0.4
810,1962,3,21,4,7.4,1.2,9.7,0.4
811,1962,3,22,3.6,8.1,-0.6,3.3,
812,1962,3,23,2,5.4,-1.8,7,0
813,1962,3,24,2.4,7,-1.5,3.7,
814,1962,3,25,1.6,5.9,0.4,10,7.6
815,1962,3,26,-0.3,2.2,-3,3.3,
816,1962,3,27,4.7,8.4,-1,10,
817,1962,3,28,3.6,6.2,-0.1,7.3,0
818,1962,3,29,1.6,6.4,-2.4,0.3,
819,1962,3,30,2.7,8.9,-3.3,0,
820,1962,3,31,5.3,12.6,-1.8,0,0
821,1962,4,1,9.9,17.8,0.2,5.3,
822,1962,4,2,6.9,13,0.6,10,18.2
823,1962,4,3,-1,1.5,-3.5,8.3,0.2
824,1962,4,4,1.5,6.3,-3.8,3.3,
825,1962,4,5,7.9,13.8,1.4,2,
826,1962,4,6,9.8,13.9,5.4,8.3,0.8
827,1962,4,7,13.3,15.3,11.8,10,38.5
828,1962,4,8,11.6,14.9,8.2,10,3.8
829,1962,4,9,10.2,14.7,6.6,9.7,0.2
830,1962,4,10,8.8,13.9,5,2.3,
831,1962,4,11,8.4,12.9,2.9,1,
832,1962,4,12,10.8,17.5,4.2,4,
833,1962,4,13,9.6,13.1,5.8,5.3,
834,1962,4,14,9.7,14.3,4.2,0,
835,1962,4,15,10.7,16.7,3.3,0,
836,1962,4,16,11.8,19.8,4.5,1,
837,1962,4,17,7.3,11.2,2.6,7.3,7.8
838,1962,4,18,5.8,10.8,0.7,0.3,
839,1962,4,19,10.1,17.3,3.2,0,
840,1962,4,20,12.1,17.8,6.2,4.7,
841,1962,4,21,12.7,19.2,8.4,3.7,
842,1962,4,22,15.1,23.8,7.3,9,
843,1962,4,23,14.8,21.1,10.2,3.7,
844,1962,4,24,14.6,19.2,11.8,9.7,0
845,1962,4,25,10.2,12.3,8.8,10,15.4
846,1962,4,26,11.8,16.9,8.3,7.3,1.6
847,1962,4,27,8.2,10.1,6.3,6.7,5.1
848,1962,4,28,10.5,16.5,5,0,
849,1962,4,29,11.9,17.5,5.5,6.7,
850,1962,4,30,14,21.3,5.6,5,
851,1962,5,1,15,21.9,7.9,3.3,
852,1962,5,2,15.6,22,8.7,10,
853,1962,5,3,14.3,19.6,11.4,8,4.2
854,1962,5,4,16.1,21.3,11.2,7.3,
855,1962,5,5,14,20.9,7.6,3.7,
856,1962,5,6,15.2,20.9,9.2,4.3,
857,1962,5,7,17.5,24.7,10.1,1.7,
858,1962,5,8,16.2,22.6,10.6,5.3,
859,1962,5,9,14,19.8,9.9,1.7,
860,1962,5,10,15,21.2,7.9,3.3,
861,1962,5,11,17.5,22.4,11.4,7.3,
862,1962,5,12,14.2,17.8,10.4,4,3.4
863,1962,5,13,15.7,20.5,9.9,3.3,
864,1962,5,14,17,20.9,13.4,10,
865,1962,5,15,17.4,25.5,11.9,3.3,1.9
866,1962,5,16,14.6,19.5,10.2,4.7,3
867,1962,5,17,13.6,19.2,7.3,2.7,
868,1962,5,18,15.6,21.6,10.6,3,
869,1962,5,19,16.8,22,10.2,0,
870,1962,5,20,19.3,25.5,11.7,1.7,
871,1962,5,21,20.1,24.6,14.4,0,
872,1962,5,22,21.1,28.3,13.4,7.7,
873,1962,5,23,21.9,30.2,15.2,4.3,
874,1962,5,24,20.2,28.2,13.8,1.7,
875,1962,5,25,20.1,26.5,13.8,0,
876,1962,5,26,20.7,28,12.6,1.7,
877,1962,5,27,20.2,29.4,13.5,5.7,0
878,1962,5,28,21,27.8,14,9,
879,1962,5,29,21.2,28.2,14.5,0.7,
880,1962,5,30,20.3,25.8,15.4,0,
881,1962,5,31,22.8,30.7,14.8,3,
882,1962,6,1,20.4,25.5,15.3,10,12.6
883,1962,6,2,17,18.3,15.4,10,71.2
884,1962,6,3,21,27.3,15.6,9.7,0.5
885,1962,6,4,19.2,24.4,16,9.7,0.3
886,1962,6,5,18,22.4,14.2,4.7,0.5
887,1962,6,6,19.4,25.8,11.2,3,
888,1962,6,7,17.2,20.5,14,8.7,10.1
889,1962,6,8,18.1,23.6,13.4,4.3,
890,1962,6,9,20.5,27.2,13.8,6,
891,1962,6,10,18.4,21.1,15.2,6.7,2.8
892,1962,6,11,19.4,25.5,13.4,4.7,
893,1962,6,12,21.2,27.4,14.2,7.3,
894,1962,6,13,19.9,25.4,16.3,8.7,
895,1962,6,14,19.9,24.2,17.2,6.7,
896,1962,6,15,22.5,29.1,15.2,5,
897,1962,6,16,24.4,30.5,17.8,9,
898,1962,6,17,25.2,32.4,19.8,4,
899,1962,6,18,23.7,30.8,17.4,6.7,
900,1962,6,19,24.6,30.8,18.4,4,
901,1962,6,20,21.3,25.7,15.8,10,8.3
902,1962,6,21,18.3,20.9,15.4,10,3.7
903,1962,6,22,21.7,26.8,18.6,9,0
904,1962,6,23,21.6,26.7,18.3,5.3,
905,1962,6,24,22.7,27.6,17.4,10,0.3
906,1962,6,25,22,26.6,18,9.7,
907,1962,6,26,20.9,24.3,17.8,7.3,
908,1962,6,27,22.2,27.8,18.2,5,
909,1962,6,28,23.4,30.6,17.5,5,
910,1962,6,29,25.3,31.4,19.6,6.7,
911,1962,6,30,24.4,30.7,19.2,2.7,
912,1962,7,1,25.8,32.9,17.2,0.3,
913,1962,7,2,27.2,35,19.8,4.7,
914,1962,7,3,26.4,31.5,21,4,
915,1962,7,4,25.4,30.6,21.8,8.7,
916,1962,7,5,27.8,34.5,21.2,7,0
917,1962,7,6,28.1,34.1,22,4.3,
918,1962,7,7,25.8,30.4,21.1,9,
919,1962,7,8,25.3,32.3,20.8,9,
920,1962,7,9,22.4,24.4,18.8,6.7,21.5
921,1962,7,10,26.3,30.6,23.2,10,3.7
922,1962,7,11,23.9,26.3,22.6,10,4.8
923,1962,7,12,24.7,29.8,21.1,7,0
924,1962,7,13,24,29.6,20.2,6.3,
925,1962,7,14,26.4,33.2,20.6,5.7,
926,1962,7,15,26.4,30.7,20.2,9.3,
927,1962,7,16,28.8,34,23.4,7,
928,1962,7,17,26,27.8,23.3,10,7.4
929,1962,7,18,24.7,29.3,22.4,10,3.8
930,1962,7,19,24,28,21.3,10,49.9
931,1962,7,20,22.7,24.3,21.5,10,22.6
932,1962,7,21,25.4,30.6,21.4,9.3,5
933,1962,7,22,24.1,26.8,22.4,7.7,0.9
934,1962,7,23,23.8,26.6,21.4,7.3,20.3
935,1962,7,24,28.9,34.2,23.2,6,
936,1962,7,25,29.6,35,25.8,4.7,0
937,1962,7,26,29.4,34.7,25.4,5.3,
938,1962,7,27,28.3,32.9,25.1,7.3,
939,1962,7,28,25.8,27.2,24.4,10,1
940,1962,7,29,25.1,25.8,24.4,10,33.9
941,1962,7,30,27.2,30.4,25,9,1.4
942,1962,7,31,28,32.2,24.8,4.3,3.8
943,1962,8,1,26.6,30.4,24.9,9.3,7.9
944,1962,8,2,25.1,28,23.3,10,31
945,1962,8,3,24.3,28,22.3,10,32.6
946,1962,8,4,25.9,30.4,23.6,6,
947,1962,8,5,24.4,28.4,22.8,10,20.1
948,1962,8,6,25.2,28.8,22.9,9.7,0
949,1962,8,7,26.9,31.1,24.1,10,3.3
950,1962,8,8,24.5,26.9,22.3,10,25
951,1962,8,9,24.7,28.7,22.6,9,0
952,1962,8,10,25.5,30.4,22.2,5.3,
953,1962,8,11,26.2,32.5,22.5,4,
954,1962,8,12,27.2,33.1,22.2,2.3,
955,1962,8,13,27,32.4,22.4,5,
956,1962,8,14,25.9,29,23.8,10,24.9
957,1962,8,15,24.9,27.4,23.3,10,5.4
958,1962,8,16,24.3,26.6,22,10,10
959,1962,8,17,24.2,27.5,21.8,8.7,8.3
960,1962,8,18,25.3,29.9,22.5,8,0.4
961,1962,8,19,25.3,30,23.5,6.7,0.2
962,1962,8,20,26.1,30.9,22.4,6.3,
963,1962,8,21,26.1,32.1,22.1,3,
964,1962,8,22,26.7,31.2,23.7,6.3,
965,1962,8,23,25.7,30.8,23.1,8.7,0
966,1962,8,24,23.2,26.4,20.8,10,3.2
967,1962,8,25,24.5,28.3,21.2,9,0.2
968,1962,8,26,24.3,29.2,21,6,6.5
969,1962,8,27,22,22.8,21,10,11
970,1962,8,28,24,28.1,21.5,8.3,3.2
971,1962,8,29,24.4,29,20,0.7,
972,1962,8,30,23.6,27.8,19.7,8.3,
973,1962,8,31,24.2,27.8,22,10,
974,1962,9,1,22.9,27,20.2,9.7,5.7
975,1962,9,2,21,22.7,19.4,10,8.8
976,1962,9,3,23.9,28,20.2,6.3,
977,1962,9,4,23.6,27.9,20,8,
978,1962,9,5,24.1,28.7,21.3,8.7,
979,1962,9,6,20,22,19.2,10,74.7
980,1962,9,7,24.4,29.8,19.5,10,37.4
981,1962,9,8,22.5,26.3,18.2,5.7,5.4
982,1962,9,9,20.3,25.2,16.3,2.3,
983,1962,9,10,21.2,27.1,14,7,0
984,1962,9,11,21.3,27,19,8.7,2.3
985,1962,9,12,20.4,23,18,9.3,0
986,1962,9,13,20,22.8,17.3,10,0
987,1962,9,14,22.9,27.5,18.2,8,0
988,1962,9,15,23.1,28.6,17.5,5.3,
989,1962,9,16,20.3,23.2,16.8,10,25
990,1962,9,17,18.9,21.2,16.3,10,17.8
991,1962,9,18,20.7,25.1,16.5,7.3,
992,1962,9,19,21.3,24.4,18.8,9.7,5.4
993,1962,9,20,21,26.5,17.5,5,12.2
994,1962,9,21,20.9,27.6,16.7,3.7,
995,1962,9,22,20.7,26,15.6,7.3,0
996,1962,9,23,19.7,24.3,17.1,7.7,27.5
997,1962,9,24,16.9,21.1,12.8,5,
998,1962,9,25,16.7,21.7,11.9,2.7,
999,1962,9,26,16.2,22.7,9.4,1,
1000,1962,9,27,16.2,18.5,11.9,9.3,0.4
1001,1962,9,28,17.4,20.9,12.3,5.3,13.8
1002,1962,9,29,15.5,21,9.4,0,
1003,1962,9,30,15,21.8,8.5,6.3,0
1004,1962,10,1,17.6,22,14,9.3,
1005,1962,10,2,18.3,22,14.6,6,
1006,1962,10,3,18.9,22.8,16.3,10,0
1007,1962,10,4,17,20.8,12.6,4,0
1008,1962,10,5,14.9,21,8.8,1.3,
1009,1962,10,6,15,22.1,7.5,1.7,
1010,1962,10,7,15.3,21.2,8,8,
1011,1962,10,8,18.1,22.9,13.3,8,
1012,1962,10,9,19.9,25.6,13.5,5.7,
1013,1962,10,10,18.1,20.4,15,10,5.6
1014,1962,10,11,18.1,24.2,14.1,7.3,6.4
1015,1962,10,12,16.8,22.4,12,4.3,0.4
1016,1962,10,13,12.4,16.4,7.4,8.7,22.2
1017,1962,10,14,5.4,9.4,2.3,0.3,
1018,1962,10,15,7.8,14.1,1.5,1.3,
1019,1962,10,16,11.2,18.6,3.8,2,
1020,1962,10,17,13.7,19.3,7.7,2.3,
1021,1962,10,18,13.7,19.6,7.5,3.3,
1022,1962,10,19,13.7,18.9,8,0.3,
1023,1962,10,20,12.2,17.4,6.9,2.3,
1024,1962,10,21,11,17.6,4.2,1,
1025,1962,10,22,10.5,17.2,4.3,0,
1026,1962,10,23,11.6,16.8,5.6,4.3,1.5
1027,1962,10,24,12.2,16.9,8.8,3,0.7
1028,1962,10,25,10.6,16.1,5.4,2.7,
1029,1962,10,26,10.9,16.7,3.8,2.3,
1030,1962,10,27,11.2,17.7,4.3,0.3,
1031,1962,10,28,11.6,18.1,4.4,0,
1032,1962,10,29,10.8,17.3,4.4,0,
1033,1962,10,30,10.7,17.2,4.3,0,
1034,1962,10,31,12.6,19.7,5.2,1.7,
1035,1962,11,1,14.9,20.8,7.8,4,
1036,1962,11,2,14.9,17.5,11.9,10,0
1037,1962,11,3,13.5,16.4,9.7,10,12.5
1038,1962,11,4,4.9,10,1.5,8,1.5
1039,1962,11,5,3.8,7.7,0.7,0,
1040,1962,11,6,5.9,11.4,-1,10,
1041,1962,11,7,8.9,12.9,4.8,8,
1042,1962,11,8,9.7,12.9,7,10,1.2
1043,1962,11,9,8,11.6,3.3,4,1.2
1044,1962,11,10,6.3,12.3,0,6.3,1.5
1045,1962,11,11,10.7,16.9,5.3,5.7,2.3
1046,1962,11,12,14.4,18.8,10,3.7,0.2
1047,1962,11,13,13.1,18.9,7.5,3,
1048,1962,11,14,13.6,19.8,8,10,5.9
1049,1962,11,15,14.8,20.6,9,5,
1050,1962,11,16,10.8,15.8,6.8,2,0
1051,1962,11,17,8.2,12,3.5,2.5,0
1052,1962,11,18,5.6,12,-0.4,3,0
1053,1962,11,19,6.4,9.6,4.4,10,11.6
1054,1962,11,20,5,5.6,4,10,10.8
1055,1962,11,21,3.4,5.6,-0.3,3.3,
1056,1962,11,22,-0.9,3.2,-5,0,
1057,1962,11,23,-3,0.5,-6.6,0,
1058,1962,11,24,-2.8,1,-7.7,3.3,
1059,1962,11,25,-1.3,1.2,-3.6,10,
1060,1962,11,26,3.1,7.3,-1.2,10,0
1061,1962,11,27,3.7,7,1,10,3.5
1062,1962,11,28,0.4,3.3,-3.1,1,
1063,1962,11,29,-2.6,0.5,-5,0,
1064,1962,11,30,-2.4,2,-6,0,
1065,1962,12,1,-1.1,2.7,-5.4,6.7,0
1066,1962,12,2,1.4,5.7,-1.7,4.7,1.9
1067,1962,12,3,0.1,5,-3.9,0,
1068,1962,12,4,-1.8,0.3,-4.7,6.7,4
1069,1962,12,5,-3,0.6,-5.9,1,
1070,1962,12,6,-2.6,3.9,-8.4,0,
1071,1962,12,7,-0.9,4.9,-6.6,3,
1072,1962,12,8,1.5,3.6,-0.5,6.7,0.1
1073,1962,12,9,3.4,9.9,-2.3,4,
